address,city,location,neighborhood,postalCode,publishedAtDate,reviewOrigin,reviewsCount,scrapedAt,stars,state,street,text,title,totalScore
"R. Serra da Queimada, 800 - Parque Guaianazes, São Paulo - SP, 08431-640, Brasil",São Paulo,"{'lat': -23.5275322, 'lng': -46.4113114}",Parque Guaianazes,08431-640,2025-09-01T15:30:00.330Z,Google,190,2025-10-04T22:11:27.667Z,1,São Paulo,"R. Serra da Queimada, 800","atendimento bom, mais a enfermagem é complicada, minha esposa passou com infecção urinária as 6 da manhã, o médico atendeu e passou para fazer exames e chapa do pulmão, o exame de sangue era para 40 minutos, depois de tanto incomodar a enfermagem de hora em hora, fomos informados que teria que fosse feito uma nova coleta e esperarmos mais 40 minutos, descaso total  com a vida alheia, falta de humanidade e muita prepotência .",UPA Júlio Tupy,2.6
"R. Serra da Queimada, 800 - Parque Guaianazes, São Paulo - SP, 08431-640, Brasil",São Paulo,"{'lat': -23.5275322, 'lng': -46.4113114}",Parque Guaianazes,08431-640,2025-08-16T16:09:19.602Z,Google,190,2025-10-04T22:11:27.667Z,1,São Paulo,"R. Serra da Queimada, 800",Atendimento péssimo no final de semana.  Fui a unidade hoje pois estou a um tempo com dor no polegar da mão direita.  Achei que poderia ser tirado um raio X e ela me disse pra procurar a Ubs. Ao invés de dar atenção ao paciente a mesma estava digitando e de olho no celular. Nota o . Pelo menos o dia de semana que fui o ortopedista foi mais atencioso,UPA Júlio Tupy,2.6
"R. Serra da Queimada, 800 - Parque Guaianazes, São Paulo - SP, 08431-640, Brasil",São Paulo,"{'lat': -23.5275322, 'lng': -46.4113114}",Parque Guaianazes,08431-640,2025-08-13T14:48:46.992Z,Google,190,2025-10-04T22:11:27.667Z,1,São Paulo,"R. Serra da Queimada, 800","Atendimento muito demorado, fiquei das 13h30 até 20h da noite pra tomar uma dipirona na veia.. o médico que me atendeu ainda ficou conversando com outro médico, a enfermeira que me medicou reclamou que tá trabalhando, não sabia se ia me dar alta ou não pela falta de comunicação... bem ruim o tratamento, e descaso, ainda mais pro meu caso que é muita dor na região do abdômen, já que tenho pedra na vesícula... só o médico do retorno foi atencioso com isso.. uma pena que os médicos novos de hoje não tem comprometimento como os de antigamente",UPA Júlio Tupy,2.6
"R. Serra da Queimada, 800 - Parque Guaianazes, São Paulo - SP, 08431-640, Brasil",São Paulo,"{'lat': -23.5275322, 'lng': -46.4113114}",Parque Guaianazes,08431-640,2025-08-11T07:43:53.875Z,Google,190,2025-10-04T22:11:27.667Z,5,São Paulo,"R. Serra da Queimada, 800","Atendimento muito bom, Enfermeiras da triagem  muito resolutivas e rápidas, fui atendida pelo Dr. Kaynan Marques que de fato entende o sistema de saúde e foi muito educado e prestativo em seu atendimento, E ainda sai com os remédios fornecidos pela farmácia. Demanda atendida como deve ser parabéns a todos e a equipe de saúde #vivaoSUS",UPA Júlio Tupy,2.6
"R. Serra da Queimada, 800 - Parque Guaianazes, São Paulo - SP, 08431-640, Brasil",São Paulo,"{'lat': -23.5275322, 'lng': -46.4113114}",Parque Guaianazes,08431-640,2025-08-07T23:56:57.919Z,Google,190,2025-10-04T22:11:27.667Z,1,São Paulo,"R. Serra da Queimada, 800",,UPA Júlio Tupy,2.6
"R. Serra da Queimada, 800 - Parque Guaianazes, São Paulo - SP, 08431-640, Brasil",São Paulo,"{'lat': -23.5275322, 'lng': -46.4113114}",Parque Guaianazes,08431-640,2025-07-28T16:08:12.163Z,Google,190,2025-10-04T22:11:27.667Z,1,São Paulo,"R. Serra da Queimada, 800","Hoje 28/07/2025 precisei ir com a minha filha no hospital UPA JULIO TUPY, pois ela acordou 3hrs da madrugada reclamando de muita dor no pescoço. Chegando lá, não tinha absolutamente NINGUÉM, só estava a minha filha para ser atendida e a médica fez um descaso. Fiquei 30 minutos ou mais aguardando, ela demorou tanto para chamar, que até um funcionário me orientou ir até a sala que ela estava para verificar se estava acontecendo alguma coisa. Fui até a sala dela perguntar e ela deu a desculpa que estava fazendo protocolo de internação, uma resposta que não me convenceu pois ela me chamou depois de 5 minutos. Eu não gostei do atendimento dela, achei que ela iria solicitar um raio x, só para precaução de não ter trincado nenhum osso, pois minha filha não estava conseguindo mexer o pescoço. A médica só passou 2 medicamentos, Ibuprofeno e para minha surpresa Cataflam em Splay, que não é recomendado em crianças menores de 14 anos e a minha filha só tem 4 anos. Estou registrando aqui toda minha insatisfação do que ocorreu comigo, para que outras pessoas possam ver esse tipo de ""profissional"" que o SUS tem. ARIANE MENEZES VASCONCELOS SILVA CRM - 226420",UPA Júlio Tupy,2.6
"R. Serra da Queimada, 800 - Parque Guaianazes, São Paulo - SP, 08431-640, Brasil",São Paulo,"{'lat': -23.5275322, 'lng': -46.4113114}",Parque Guaianazes,08431-640,2025-07-23T14:33:59.654Z,Google,190,2025-10-04T22:11:27.667Z,5,São Paulo,"R. Serra da Queimada, 800","Estive na unidade em 23/07/25 para atendimento específico na ortopedia,nesse dia o atendimento foi rapido, 1 hora de permanência na unidade entre triagem, atendimento médico,raio x e retorno. Foi ótimo o atendimento.",UPA Júlio Tupy,2.6
"R. Serra da Queimada, 800 - Parque Guaianazes, São Paulo - SP, 08431-640, Brasil",São Paulo,"{'lat': -23.5275322, 'lng': -46.4113114}",Parque Guaianazes,08431-640,2025-07-07T23:39:22.738Z,Google,190,2025-10-04T22:11:27.667Z,1,São Paulo,"R. Serra da Queimada, 800","Falta estrutura, falta profissional, falta supervisão para que tudo funcione, falta ambulância. E acima de tudo falta respeito pelo cidadão/contribuinte. Até a higiene deixa a desejar. Banheiro da sala de observação.",UPA Júlio Tupy,2.6
"R. Serra da Queimada, 800 - Parque Guaianazes, São Paulo - SP, 08431-640, Brasil",São Paulo,"{'lat': -23.5275322, 'lng': -46.4113114}",Parque Guaianazes,08431-640,2025-06-27T12:23:24.959Z,Google,190,2025-10-04T22:11:27.667Z,1,São Paulo,"R. Serra da Queimada, 800",Péssimo atendimento nem examinam só pergunta oq tem nem se quer olha na sua cara e já passa remédio,UPA Júlio Tupy,2.6
"R. Serra da Queimada, 800 - Parque Guaianazes, São Paulo - SP, 08431-640, Brasil",São Paulo,"{'lat': -23.5275322, 'lng': -46.4113114}",Parque Guaianazes,08431-640,2025-06-27T11:50:51.053Z,Google,190,2025-10-04T22:11:27.667Z,2,São Paulo,"R. Serra da Queimada, 800",,UPA Júlio Tupy,2.6
"R. Serra da Queimada, 800 - Parque Guaianazes, São Paulo - SP, 08431-640, Brasil",São Paulo,"{'lat': -23.5275322, 'lng': -46.4113114}",Parque Guaianazes,08431-640,2025-06-19T14:00:57.798Z,Google,190,2025-10-04T22:11:27.667Z,1,São Paulo,"R. Serra da Queimada, 800",,UPA Júlio Tupy,2.6
"R. Serra da Queimada, 800 - Parque Guaianazes, São Paulo - SP, 08431-640, Brasil",São Paulo,"{'lat': -23.5275322, 'lng': -46.4113114}",Parque Guaianazes,08431-640,2025-06-11T00:09:50.735Z,Google,190,2025-10-04T22:11:27.667Z,3,São Paulo,"R. Serra da Queimada, 800","Sempre levo minha filha e ela é atendida bem. Mas fui no dia 30/04 com meu marido, chegamos 18:32, passamos na triagem às 18:52 fui ser atendida umas 20h pelo Dr Bruno, onde disse a ele meus problemas, a enfermeira da triagem não me disse quanto eu tava de febre pois tenho certeza que mais de 42° eu estava, logo que passei com ele ele me atendeu bem mas não achei que foi um serviço feito com empatia, vendo meu estado, poderia ter passado um raio x pra fazer, hj faz 1 dia que saí de lá, ainda com falta de ar com uso de bombinha sabultamol, minha febre quando cheguei em casa estava 38,9 dormi e acordei com o rosto vermelho.. me deu 1 dia de atestado, passei a mesma coisa pro meu marido, que não consegue ir ao hospital ardendo em febre, ou seja acho que estamos com algum vírus, estou de máscara em casa por causa da minha bebê. Por favor médicos, tenham mais empatia, passam exames mesmo que for demorar, a gente vai em busca de uma melhora!! ESTAVA COM SINAIS DE DENGUE/PNEUMONIA. (FEBRE/ DORES NO CORPO/ NA REGIÃO DA PELVES/ LAGRIMEJANDO SEM PARAR/ TONTURA E SEM VONTADE DE COMER/DOR DE CABEÇA / PEITO CHEIO E DOR AO TOSSIR/ MESMO SINTOMAS DO MEU MARIDO/ NARIZ COM MUITO CORIZA/ acabei de tomar agora AZITROMICINA E PREDSONA, enfim Dr Bruno Gnanni Nardi me diagnosticou com SINUSITE  e descobri que estava COM DENGUE HEMORRAGICA SANGRANDO PELO NARIZ POR 4 DIAS. ACHEI Q ERA RINITE.",UPA Júlio Tupy,2.6
"R. Serra da Queimada, 800 - Parque Guaianazes, São Paulo - SP, 08431-640, Brasil",São Paulo,"{'lat': -23.5275322, 'lng': -46.4113114}",Parque Guaianazes,08431-640,2025-06-05T21:13:32.889Z,Google,190,2025-10-04T22:11:27.667Z,4,São Paulo,"R. Serra da Queimada, 800","As vezes que precisei, fui bem atendida.",UPA Júlio Tupy,2.6
"R. Serra da Queimada, 800 - Parque Guaianazes, São Paulo - SP, 08431-640, Brasil",São Paulo,"{'lat': -23.5275322, 'lng': -46.4113114}",Parque Guaianazes,08431-640,2025-05-29T02:20:16.806Z,Google,190,2025-10-04T22:11:27.667Z,1,São Paulo,"R. Serra da Queimada, 800","Gente, como que pode você estudar sei lá quantos anos de enfermagem, postar nas redes sociais “#enfermagemporamor” e quando está na linha de frente, são umas enfermeiras mal educadas, mal preparadas, arrogantes e prepotentes???? Esse UPA vai de mal a pior com esses profissionais, isso pq nem mencionei nada sobre os médicos, mas deixo pra quem quiser ver com os próprios olhos.",UPA Júlio Tupy,2.6
"R. Serra da Queimada, 800 - Parque Guaianazes, São Paulo - SP, 08431-640, Brasil",São Paulo,"{'lat': -23.5275322, 'lng': -46.4113114}",Parque Guaianazes,08431-640,2025-05-21T23:08:36.846Z,Google,190,2025-10-04T22:11:27.667Z,1,São Paulo,"R. Serra da Queimada, 800","Que estranho fiz uma reclamação no sábado,e não contas mais aqui🤔",UPA Júlio Tupy,2.6
"R. Serra da Queimada, 800 - Parque Guaianazes, São Paulo - SP, 08431-640, Brasil",São Paulo,"{'lat': -23.5275322, 'lng': -46.4113114}",Parque Guaianazes,08431-640,2025-05-20T19:44:29.553Z,Google,190,2025-10-04T22:11:27.667Z,1,São Paulo,"R. Serra da Queimada, 800","É um descaso total muito desorganizado vc chega na parte da manhã e saí a noite só pra passar com o médico,  essa UPA é péssima",UPA Júlio Tupy,2.6
"R. Serra da Queimada, 800 - Parque Guaianazes, São Paulo - SP, 08431-640, Brasil",São Paulo,"{'lat': -23.5275322, 'lng': -46.4113114}",Parque Guaianazes,08431-640,2025-05-03T13:35:20.858Z,Google,190,2025-10-04T22:11:27.667Z,1,São Paulo,"R. Serra da Queimada, 800",,UPA Júlio Tupy,2.6
"R. Serra da Queimada, 800 - Parque Guaianazes, São Paulo - SP, 08431-640, Brasil",São Paulo,"{'lat': -23.5275322, 'lng': -46.4113114}",Parque Guaianazes,08431-640,2025-04-26T18:49:56.408Z,Google,190,2025-10-04T22:11:27.667Z,5,São Paulo,"R. Serra da Queimada, 800","A melhor UPA do extremo leste de São Paulo Embora esteja sempre cheia (poderiam ampliá-la), os funcionários são próativos, procuram atender com qualidade, estão sempre com bom humor e os médicos são qualificados.",UPA Júlio Tupy,2.6
"R. Serra da Queimada, 800 - Parque Guaianazes, São Paulo - SP, 08431-640, Brasil",São Paulo,"{'lat': -23.5275322, 'lng': -46.4113114}",Parque Guaianazes,08431-640,2025-04-22T13:08:55.033Z,Google,190,2025-10-04T22:11:27.667Z,1,São Paulo,"R. Serra da Queimada, 800","No dia 22 de abril de 2025, estive na UPA Júlio Tupy, em São Paulo, por volta das 13h. Aguardei por quase duas horas até ser atendida pelo médico Dr. Tadami Makimura. Procurei atendimento porque, mesmo após ter recebido alta hospitalar no dia 17/04/2025 por pneumonia e infecção urinária, continuei com sintomas preocupantes, como tontura, falta de ar, tosse e dor no pulmão. Também tive alterações significativas nos exames de sangue, especialmente leucócitos muito elevados (acima de 21 mil).  Durante a minha alta hospitalar anterior, o médico responsável não teve tempo de conversar comigo sobre meu quadro clínico, pois estava lidando com uma emergência. Ele entregou os documentos para a enfermagem e fui liberada sem orientações claras. Desde então, venho me sentindo mal, com sintomas persistentes, por isso resolvi buscar ajuda novamente.  Ao relatar meu histórico e os sintomas ao médico Dr. Tadami Makimura, fui surpreendida com uma postura ríspida, impaciente e, em alguns momentos, até irônica. Ele me disse que, se eu tive alta hospitalar de pneumonia, não deveria ter procurado a UPA, pois ali não poderiam realizar exames mais detalhados, como tomografia. Afirmou ainda que, segundo o raio-x disponível, não havia sinais de pneumonia, e chegou a questionar sarcasticamente: ""Cadê a pneumonia?"".  Durante o atendimento, ele ainda interrompeu a consulta para trocar número de telefone com uma enfermeira, demonstrando total desatenção com minha queixa. Quando tentei expressar que sou dona de casa, que preciso de saúde para cuidar do meu lar e que estava preocupada com meu estado, ele descartou meus sintomas físicos e alegou que tudo se tratava de ansiedade.  Sinceramente, me senti humilhada. Será que a ansiedade seria capaz de causar uma elevação tão significativa de leucócitos? Será que estou errada em buscar uma segunda avaliação diante de sintomas persistentes e resultados laboratoriais alterados?  A maneira como fui atendida demonstra falta de empatia, de ética e de compromisso com o bem-estar do paciente. Não houve escuta ativa, acolhimento ou qualquer esforço para compreender melhor o que eu estava sentindo. Pelo contrário, senti que fui tratada como alguém que não deveria estar ali, como se minha preocupação fosse irrelevante.  Esse tipo de conduta não deve ser normalizada. Por isso, abri uma denúncia junto ao Conselho Regional de Medicina do Estado de São Paulo (CRM-SP), para que o caso seja investigado e para que outros pacientes não passem pela mesma situação.  Profissionais da saúde precisam entender que não tratam apenas doenças, mas seres humanos em sofrimento. Negligenciar um paciente, invalidar seus sintomas e interromper o atendimento por motivos pessoais são atitudes graves e inaceitáveis, especialmente no sistema público de saúde, onde muitas pessoas já chegam fragilizadas.  Espero que a conduta do médico seja devidamente apurada e que atitudes como essa sirvam de alerta para melhorias no atendimento à população.",UPA Júlio Tupy,2.6
"R. Ester Elisa, S/N - Vila Nilo, São Paulo - SP, 02278-040, Brasil",São Paulo,"{'lat': -23.4594141, 'lng': -46.5801685}",Vila Nilo,02278-040,2025-08-25T21:09:29.224Z,Google,575,2025-10-04T22:11:25.547Z,1,São Paulo,"R. Ester Elisa, S/N","Meu pai está o dia inteiro nesta upa com suspeita de Avc, desde as 09h da manhã, já são 18h10 e é um descaso, até agora não falaram nada sobre os exames que ele fez, está sem comer ele e minha madrasta que não pode deixa-lo sózinho com receio que chamem ele. Uma vergonha a falta de profissionalismo e de respeito com a população! Merecem o presidente rídiculo que tem.",UPA JAÇANÃ,2.2
"R. Ester Elisa, S/N - Vila Nilo, São Paulo - SP, 02278-040, Brasil",São Paulo,"{'lat': -23.4594141, 'lng': -46.5801685}",Vila Nilo,02278-040,2025-08-14T17:12:03.480Z,Google,575,2025-10-04T22:11:25.547Z,2,São Paulo,"R. Ester Elisa, S/N","Até que fui atendida rápido levando em consideração ser um pronto atendimento público, mas as falhas das técnicas de enfermagem foram de principiantes. Estava com dor e ninguém questionou sobre alergias ou informou as medicações a serem administradas, além disso a técnica de enfermagem aplicou a medicação IM, não colocou o blood stop, não pediu pra eu pressionar o local, se quer avisou ou colocou um esparadrapo no local da aplicação, ao chegar em casa vi que a medicação havia sido totalmente expelida e sujado minha calça, erro de principiante, de gente que não presta atenção no que faz nem presta assistência",UPA JAÇANÃ,2.2
"R. Ester Elisa, S/N - Vila Nilo, São Paulo - SP, 02278-040, Brasil",São Paulo,"{'lat': -23.4594141, 'lng': -46.5801685}",Vila Nilo,02278-040,2025-08-13T20:28:00.113Z,Google,575,2025-10-04T22:11:25.547Z,1,São Paulo,"R. Ester Elisa, S/N","Um lixo estava com infecção de urina sentindo dor grávida peguei a senha eles diz ser preferencial ,estou q mais de 3 HS aguardando passar  no médico .",UPA JAÇANÃ,2.2
"R. Ester Elisa, S/N - Vila Nilo, São Paulo - SP, 02278-040, Brasil",São Paulo,"{'lat': -23.4594141, 'lng': -46.5801685}",Vila Nilo,02278-040,2025-08-11T22:21:28.878Z,Google,575,2025-10-04T22:11:25.547Z,5,São Paulo,"R. Ester Elisa, S/N",,UPA JAÇANÃ,2.2
"R. Ester Elisa, S/N - Vila Nilo, São Paulo - SP, 02278-040, Brasil",São Paulo,"{'lat': -23.4594141, 'lng': -46.5801685}",Vila Nilo,02278-040,2025-08-09T08:39:27.491Z,Google,575,2025-10-04T22:11:25.547Z,1,São Paulo,"R. Ester Elisa, S/N","O atendimento é precário, lento e desumano. É tão caótico q já tive q sair de lá e buscar atendimento em outros lugares.",UPA JAÇANÃ,2.2
"R. Ester Elisa, S/N - Vila Nilo, São Paulo - SP, 02278-040, Brasil",São Paulo,"{'lat': -23.4594141, 'lng': -46.5801685}",Vila Nilo,02278-040,2025-08-02T02:56:17.288Z,Google,575,2025-10-04T22:11:25.547Z,1,São Paulo,"R. Ester Elisa, S/N",Horrível o atendimento meu irmão surtou demorou mais de 4  horas para o atendimento,UPA JAÇANÃ,2.2
"R. Ester Elisa, S/N - Vila Nilo, São Paulo - SP, 02278-040, Brasil",São Paulo,"{'lat': -23.4594141, 'lng': -46.5801685}",Vila Nilo,02278-040,2025-07-30T07:26:41.478Z,Google,575,2025-10-04T22:11:25.547Z,5,São Paulo,"R. Ester Elisa, S/N",,UPA JAÇANÃ,2.2
"R. Ester Elisa, S/N - Vila Nilo, São Paulo - SP, 02278-040, Brasil",São Paulo,"{'lat': -23.4594141, 'lng': -46.5801685}",Vila Nilo,02278-040,2025-07-28T01:11:13.511Z,Google,575,2025-10-04T22:11:25.547Z,1,São Paulo,"R. Ester Elisa, S/N","Estive hoje com meu padrasto para uma emergência. Resumo: chegamos às 13h e saímos às 21:30 fora a demora, que se deu por uma desorganização absurda, foi péssimo atendimento, profissionais sem a mínima motivação, médico receitou medicamento errado, além de nem tocarem no paciente para examinar. É triste ver pessoas que trabalham ali e muitas vezes também dependem de um serviço público atuando com tamanha falta de empatia.",UPA JAÇANÃ,2.2
"R. Ester Elisa, S/N - Vila Nilo, São Paulo - SP, 02278-040, Brasil",São Paulo,"{'lat': -23.4594141, 'lng': -46.5801685}",Vila Nilo,02278-040,2025-07-23T22:29:04.041Z,Google,575,2025-10-04T22:11:25.547Z,4,São Paulo,"R. Ester Elisa, S/N","Apesar de está sempre cheio o atendimento não é tão demorado, os médicos, e o pessoal da triagem e da recepção são compreensivos, já passei mais de uma vez na upa jaçanã",UPA JAÇANÃ,2.2
"R. Ester Elisa, S/N - Vila Nilo, São Paulo - SP, 02278-040, Brasil",São Paulo,"{'lat': -23.4594141, 'lng': -46.5801685}",Vila Nilo,02278-040,2025-07-19T03:39:51.666Z,Google,575,2025-10-04T22:11:25.547Z,1,São Paulo,"R. Ester Elisa, S/N","Infelizmente nessa data 18 do 7 cheguei com muita dor na coluna e no meu braço direito por causa de uma Carga Pesada que peguei no meu trabalho Infelizmente fui firestratado ou tratado com um caso comum sendo que ele diabético do tipo 2 e com pressão alta Fui diagnosticado como a faixa verde que pode levar maior tempo para atendimento que isso me causou uma indignação muito grande por esse descaso da atendente acho que Infelizmente fui firestratado ou tratado com um caso comum sendo que ele diabético do tipo 2 e com pressão alta Fui diagnosticado como a faixa verde que pode levar maior tempo para atendimento que isso me causou uma indignação muito grande por esse descaso da atendente acho que essas pesso Deveriam ter mais compaixão de quem chega com a educação e respeito por eles sabemos que é uma profissão de difícil Trabalho mas quando chegamos com a educação respeito pelo profissional que são acho que deveriam ter mais atenção como as pessoas mais educadas que respeitam os mesmos A dor na coluna em pacientes diabéticos deve ser avaliada e tratada de forma criteriosa, considerando tanto a dor em si quanto a possibilidade de neuropatia diabética. A avaliação envolve a mensuração da intensidade da dor através de escalas (como a numérica de 0 a 10) e a análise de outros sintomas como formigamento, dormência e queimação. É crucial que o médico investigue a causa da dor, que pode ser tanto mecânica (relacionada à coluna) quanto neurológica (associada à neuropatia).",UPA JAÇANÃ,2.2
"R. Serra da Queimada, 800 - Parque Guaianazes, São Paulo - SP, 08431-640, Brasil",São Paulo,"{'lat': -23.5275322, 'lng': -46.4113114}",Parque Guaianazes,08431-640,2025-04-17T06:01:07.774Z,Google,190,2025-10-04T22:11:27.667Z,4,São Paulo,"R. Serra da Queimada, 800","Cheguei 1h40 da madrugada e sai de lá 2h50 atendido pelo médico, com raio-x, eletrocardiograma e medicação.  Equipe faz o que está ao alcance, mas a infraestrutura é limitada e o volume de pessoas é grande.  O médico poderia dar mais atenção, alguns atendentes poderiam ser mais gentis e a sinalização poderia ser mais clara, mas no geral foi tudo certo e dinâmico. Melhor até do que outros hospitais particulares que já passei na região.",UPA Júlio Tupy,2.6
"R. Serra da Queimada, 800 - Parque Guaianazes, São Paulo - SP, 08431-640, Brasil",São Paulo,"{'lat': -23.5275322, 'lng': -46.4113114}",Parque Guaianazes,08431-640,2025-04-16T01:45:19.631Z,Google,190,2025-10-04T22:11:27.667Z,5,São Paulo,"R. Serra da Queimada, 800",,UPA Júlio Tupy,2.6
"R. Serra da Queimada, 800 - Parque Guaianazes, São Paulo - SP, 08431-640, Brasil",São Paulo,"{'lat': -23.5275322, 'lng': -46.4113114}",Parque Guaianazes,08431-640,2025-04-01T03:23:57.678Z,Google,190,2025-10-04T22:11:27.667Z,1,São Paulo,"R. Serra da Queimada, 800","Deixar a minha indignação com o atendimento dessa upa. Cheguei nesse lugar com o pé super inchado, roxo, dolorido, fiquei mais de duas hrs esperando o atendimento com o médico, que não era o ortopedista e sim o clínico, ele nem me examinou, não olhou meu pé, não pediu raio x, só disse que é normal ocorrer isso quando se tem uma torção, e me receitou dipirona. Isso é um descaso, por isso muitas pessoa morrem por médicos negligentes.",UPA Júlio Tupy,2.6
"R. Serra da Queimada, 800 - Parque Guaianazes, São Paulo - SP, 08431-640, Brasil",São Paulo,"{'lat': -23.5275322, 'lng': -46.4113114}",Parque Guaianazes,08431-640,2025-03-26T17:04:22.424Z,Google,190,2025-10-04T22:11:27.667Z,1,São Paulo,"R. Serra da Queimada, 800",Tá levando de 03 ou mais horas pra ser atendido pelos médicos,UPA Júlio Tupy,2.6
"R. Serra da Queimada, 800 - Parque Guaianazes, São Paulo - SP, 08431-640, Brasil",São Paulo,"{'lat': -23.5275322, 'lng': -46.4113114}",Parque Guaianazes,08431-640,2025-03-14T18:08:37.195Z,Google,190,2025-10-04T22:11:27.667Z,1,São Paulo,"R. Serra da Queimada, 800","Chegamos a UPA às 8:34 senha PUA20, com Dengue positivo, encaminham nossas fichas para uma clínica médica que teve seu plantão cancelado e porisso ficava mais fora da sala do que atendendo. Os outros consultórios atenderam 30 pacientes preferenciais com senhas superiores a minha, pulseiras verdes, e só as 11:25 fomos atendidos. Nós encaminharam para medicamentos e hemograma da rotina de dengue, e até agora 15:00 sem resultado. A falta de organização é desrespeito com os usuários é absoluta. Dizem que tem que esperar, apenas isto. Como cidadãos nos sentimos um lixo. E gostaria de ser contatado para melhorias. Caso não tenha um administrador competente, me chame que trabalho de graça",UPA Júlio Tupy,2.6
"R. Serra da Queimada, 800 - Parque Guaianazes, São Paulo - SP, 08431-640, Brasil",São Paulo,"{'lat': -23.5275322, 'lng': -46.4113114}",Parque Guaianazes,08431-640,2025-03-14T17:01:27.464Z,Google,190,2025-10-04T22:11:27.667Z,5,São Paulo,"R. Serra da Queimada, 800","Passei no dia de ontem, depois de ter passado em uma consulta particular e os médicos terem dito que eu não tinha nada. Fui ao UPA, fui super bem atendida, e além disso descobriram que eu estava com Pneumonia. Na pessoa da Dra. Vanessa, agradeço à toda equipe de atendimento.",UPA Júlio Tupy,2.6
"R. Serra da Queimada, 800 - Parque Guaianazes, São Paulo - SP, 08431-640, Brasil",São Paulo,"{'lat': -23.5275322, 'lng': -46.4113114}",Parque Guaianazes,08431-640,2025-03-05T17:16:44.369Z,Google,190,2025-10-04T22:11:27.667Z,1,São Paulo,"R. Serra da Queimada, 800",,UPA Júlio Tupy,2.6
"R. Serra da Queimada, 800 - Parque Guaianazes, São Paulo - SP, 08431-640, Brasil",São Paulo,"{'lat': -23.5275322, 'lng': -46.4113114}",Parque Guaianazes,08431-640,2025-02-13T21:34:36.630Z,Google,190,2025-10-04T22:11:27.667Z,1,São Paulo,"R. Serra da Queimada, 800",Péssimo atendimento,UPA Júlio Tupy,2.6
"R. Serra da Queimada, 800 - Parque Guaianazes, São Paulo - SP, 08431-640, Brasil",São Paulo,"{'lat': -23.5275322, 'lng': -46.4113114}",Parque Guaianazes,08431-640,2025-02-11T18:38:19.558Z,Google,190,2025-10-04T22:11:27.667Z,4,São Paulo,"R. Serra da Queimada, 800",Fui tratado como uma pessoa que estivesse num hospital particular desde a recepção ate os profissionais que aplicam aquelas injeções doída mas é pra nossa melhora parabéns a toda equipe não vou lembrar o nome de todos mas sempre perguntava alguns até olhavam assim mais normal. Estou tratando minha tb e hoje estou no geral de Guaianazes top tratamento tbm,UPA Júlio Tupy,2.6
"R. Serra da Queimada, 800 - Parque Guaianazes, São Paulo - SP, 08431-640, Brasil",São Paulo,"{'lat': -23.5275322, 'lng': -46.4113114}",Parque Guaianazes,08431-640,2025-02-05T08:49:53.985Z,Google,190,2025-10-04T22:11:27.667Z,1,São Paulo,"R. Serra da Queimada, 800","lixo, negligentes, horrível",UPA Júlio Tupy,2.6
"Rua Dr. Fomm, 261 - Belenzinho, São Paulo - SP, 03163-030, Brasil",São Paulo,"{'lat': -23.5464104, 'lng': -46.5948569}",Belenzinho,03163-030,2025-10-03T14:29:26.573Z,Google,888,2025-10-04T22:11:29.178Z,5,São Paulo,"Rua Dr. Fomm, 261",Atendimento muito demorado!,UPA Mooca,2.9
"Rua Dr. Fomm, 261 - Belenzinho, São Paulo - SP, 03163-030, Brasil",São Paulo,"{'lat': -23.5464104, 'lng': -46.5948569}",Belenzinho,03163-030,2025-10-02T18:30:56.220Z,Google,888,2025-10-04T22:11:29.178Z,2,São Paulo,"Rua Dr. Fomm, 261",Cheguei as 11h e até o momento estou aguardando o retorno do médico (15h30) Muito tempo de espera Banheiro imundo sem considerar usar .,UPA Mooca,2.9
"Rua Dr. Fomm, 261 - Belenzinho, São Paulo - SP, 03163-030, Brasil",São Paulo,"{'lat': -23.5464104, 'lng': -46.5948569}",Belenzinho,03163-030,2025-10-01T18:44:33.598Z,Google,888,2025-10-04T22:11:29.178Z,3,São Paulo,"Rua Dr. Fomm, 261","A unidade, atendentes e enfermeiros trabalham com excelência. No entanto o setor de ortopedia o médico DIEGO DAVID VILTE MARTINEZ trata os seus pacientes com desprezo, não se dá o trabalho de olhar nem examinar as lesões. Passei com ele duas vezes num período de 5 dias, com queixa de uma torção no tornozelo, nas duas vezes o médico não me examinou nem pediu pra olhar minha torção. Na primeira se recusou a me dar medicação no hospital e atestado, mesmo sabendo que meu trabalho exige constante movimentação e grande tempo em pé. Me receitou opióides pra dor e gelo, eu questionei e ele me respondeu com ""o que vc quer mais?"". Retornei com queixa de maior dor e desconforto do que a primeira vez devido a falta de repouso, novamente não me examinou, não me atestou, apenas me medicou na unidade.",UPA Mooca,2.9
"Rua Dr. Fomm, 261 - Belenzinho, São Paulo - SP, 03163-030, Brasil",São Paulo,"{'lat': -23.5464104, 'lng': -46.5948569}",Belenzinho,03163-030,2025-09-29T22:21:54.052Z,Google,888,2025-10-04T22:11:29.178Z,1,São Paulo,"Rua Dr. Fomm, 261","Minha experiência foi a pior possível...demorei mais de 6 horas para ser chamado na clínica geral. A médica foi educada e atenciosa,mas a organização desta UPA é nota zero. Muito lotada e não comporta a demanda. Sem lugar para sentar,ar condicionado inoperante, sendo que estava 33°C em São Paulo. Os responsáveis precisam tomar algumas medidas nesta UPA para tornar no mínimo razoável o atendimento da população.  Os idosos e as crianças sem prioridade é quem estava com suspeita de Covid se do atendidos todos no mesmo ambiente. Muito ruim.",UPA Mooca,2.9
